Offer Type,Property Type,Title,Address,Price,Listing Link,Province,Municipality,Barangay,Coordinates
Buy,Condominium,"Pre-selling 1 Bedroom Unit For Sale at Glade Residences, Iloilo City","Jaro, Iloilo",Contact agent for price,https://www.lamudi.com.ph/smdc-glade-residences-167017503910.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"For Sale: Studio Condo Unit at Glade Residences in Jaro, Iloilo City, Iloilo","Jaro, Iloilo",Contact agent for price,https://www.lamudi.com.ph/for-sale-studio-condo-unit-at-glade-residences-in-166856903593.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"Pre-Selling | Studio End Unit (23.51 Sqm) For Sale At Glade Residences, Iloilo","Jaro, Iloilo","₱ 3,000,000",https://www.lamudi.com.ph/pre-selling-studio-end-unit-23-51-sqm-for-sale-at-166996081015.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,WV Tower @ Bedrooms Loft  for sale,"Jaro, Iloilo","₱ 6,863,472",https://www.lamudi.com.ph/wv-tower-bedrooms-loft-for-sale.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"For Sale: 24.41 sqm, 1 Bedroom Unit at Glade Residences in Balabago, Iloilo City","Jaro, Iloilo",Contact agent for price,https://www.lamudi.com.ph/for-sale-24-41-sqm-1-bedroom-unit-at-glade-residences-in-balabago-iloilo-city.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"Glade Residences I Studio Condo Unit for Sale in Jaro, Iloilo City, Iloilo","Jaro, Iloilo",Contact agent for price,https://www.lamudi.com.ph/glade-residences-i-studio-condo-unit-for-sale-in-j-168256299414.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"2 Bedroom Unit For Sale In WV Towers Iloilo, Mandurriao Garden Residences","Mandurriao, Iloilo","₱ 8,425,569",https://www.lamudi.com.ph/2-bedroom-unit-for-sale-in-wv-towers-iloilo-mandurriao-garden-residences.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"Terranza Residences, studio for sale","Dungon A, Iloilo",Contact agent for price,https://www.lamudi.com.ph/terranza-residences-studio-for-sale.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"ForS ale Affordable Condo Unit Near CPU in Jaro, Iloilo City","Jaro, Iloilo","₱ 2,907,450",https://www.lamudi.com.ph/fors-ale-affordable-condo-unit-near-cpu-in-jaro-il-167819435065.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"For Sale Affordable and Good Quality Studio Unit in Mandurriao, Iloilo City","Mandurriao, Iloilo","₱ 2,450,000",https://www.lamudi.com.ph/affordable-and-good-quality-condo-in-mandurriao-il-166605607537.html,Aklan,Malay Aklan,Boracay Newcoast,POINT (121.915286 11.987)
Buy,Condominium,"For Sale Condo Units at The Golf Villas by Camaya Coast, World Class 2 Bedroom","Camaya, Mariveles","₱ 5,700,000",https://www.lamudi.com.ph/for-sale-condo-units-at-the-golf-villas-by-camaya-166381772296.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"For Sale: Studio Condo Unit in Camaya Coast Villa Mariveles, Bataan","Biaan, Mariveles",Contact agent for price,https://www.lamudi.com.ph/for-sale-studio-condo-unit-in-camaya-coast-villa-m-167488251723.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"2 Bedroom Condo Unit for Sale in Camaya Coast Villa Mariveles, Bataan","Biaan, Mariveles",Contact agent for price,https://www.lamudi.com.ph/2-bedroom-condo-unit-for-sale-in-camaya-coast-vill-167488270127.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"For sale Studio Unit at Verida Towers by Vista Estates Balanga City, Bataan","Cupang Proper, Balanga","₱ 4,020,000",https://www.lamudi.com.ph/for-sale-studio-unit-at-verida-towers-by-vista-est-168503647533.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"Pre-selling Studio Unit w Balcony at Camaya Coast Golf Villas, Mariveles, Bataan","Biaan, Mariveles",Contact agent for price,https://www.lamudi.com.ph/pre-selling-studio-unit-w-balcony-at-camaya-coast-166554206710.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"2 Bedroom Unit for Sale in Mariveles Golf Villa, Camaya Coast Overlooking Sea","Biaan, Mariveles",Contact agent for price,https://www.lamudi.com.ph/golf-villa-at-camaya-coast-2-bedroom-unit-for-sale-overlooking-sea-views.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,Camaya Coast Golf Villa 2 bedroom for sale,"Biaan, Mariveles","₱ 5,500,000",https://www.lamudi.com.ph/camaya-coast-golf-villa-2-bedroom-for-sale.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,For Sale Rare Anvaya Cove Sea Breeze Building C,"Mabayo, Morong","₱ 17,500,000",https://www.lamudi.com.ph/for-sale-rare-anvaya-cove-sea-breeze-building-c-168379201663.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,Beach Condo 2 Bedroom with Balcony For Sale in Bataan,"Biaan, Mariveles","₱ 9,750,000",https://www.lamudi.com.ph/for-sale-2-bedroom-unit-with-balcony-at-camaya-coa-166545983952.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,Golf Town Commercial Area by Camaya Coast (Station 1) Condominium for Sale,"Biaan, Mariveles",Contact agent for price,https://www.lamudi.com.ph/golf-town-commercial-area-by-camaya-coast-166574110014.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"For Sale Studio Unit with Balcony at Camaya Coast Golf Villas Mariveles, Bataan","Biaan, Mariveles","₱ 5,750,000",https://www.lamudi.com.ph/for-sale-studio-unit-with-balcony-at-camaya-coast-168396153396.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,Camaya Coast Low Rise Condo Studio for Sale,"Biaan, Mariveles","₱ 5,750,000",https://www.lamudi.com.ph/camaya-coast-low-rise-condo-studio-for-sale.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"Camaya Coast Golf Villa/Condominium In Mariveles, Bataan (Golf Course)","Biaan, Mariveles","₱ 5,500,000",https://www.lamudi.com.ph/camaya-coast-golf-villa-condominium-in-mariveles-b-165942131132.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,For Sale: 2 Bedroom Condo at Sea Breeze Verandas Morong,"Mabayo, Morong","₱ 23,000,000",https://www.lamudi.com.ph/for-sale-2-bedroom-condo-at-sea-breeze-verandas-mo-165845369352.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"For SALE:  3-BR Condo Unit, Sea Breeze Veranda in Anvaya Cove, Bataan (P22M)","Mabayo, Morong","₱ 22,000,000",https://www.lamudi.com.ph/for-sale-3-br-condo-unit-sea-breeze-veranda-in-anvaya-cove-bataan-p22m.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"SeaBreeze Verandas 2 Bedroom Garden Unit for sale at Morong, Bataan","Mabayo, Morong","₱ 24,000,000",https://www.lamudi.com.ph/seabreeze-verandas-2-bedroom-garden-unit-for-sale-168182057016.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"167 SQM. 2BR Townhouse / Seascape Ridge at Anvaya Cove, Morong Bataan","Sabang, Morong","₱ 22,500,000",https://www.lamudi.com.ph/167-sqm-2br-townhouse-seascape-ridge-at-anvaya-cov-166757759327.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"167 sqm 2BR Seascape Ridge with Beach Club Share at Anvaya Cove, Morong For Sale","Sabang, Morong","₱ 22,500,000",https://www.lamudi.com.ph/167-sqm-2br-seascape-ridge-with-beach-club-share-a-167504809682.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"1BR Condo for sale Sea Breeze Veranda Anvaya Cove Condominium, Morong, Bataan","Mabayo, Morong","₱ 18,000,000",https://www.lamudi.com.ph/sea-breeze-veranda-anvaya-cove-condominium-167634541256.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"Fully Furnished 1BR Penthouse with Club Share at Sea Breeze Verandas, Morong","Mabayo, Morong","₱ 17,000,000",https://www.lamudi.com.ph/fully-furnished-1br-penthouse-with-club-share-at-s-167714167156.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"1 Bedroom Unit For Sale at Verida Towers in Balanga, Bataan By Vista Estate ","Tuyo, Balanga","₱ 6,147,000",https://www.lamudi.com.ph/1-bedroom-unit-for-sale-at-verida-towers-in-balang-168007461220.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"167 SQM. 2BR Seascape Ridge with Club Share at Anvaya Cove, Morong Bataan","Mabayo, Morong","₱ 22,500,000",https://www.lamudi.com.ph/167-sqm-2br-seascape-ridge-with-club-share-at-anva-167456394455.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,2 Bedroom Quad in Seascape Ridge Anvaya Cove Morong Bataan for Sale,"Mabayo, Morong","₱ 28,000,000",https://www.lamudi.com.ph/2-bedroom-quad-in-seascape-ridge-anvaya-cove-moron-167834930519.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,2BR Anvaya Sea Breeze Verandas SBV For Sale with Great Mountain and Seaview,"Mabayo, Morong","₱ 27,000,000",https://www.lamudi.com.ph/2br-anvaya-sea-breeze-verandas-sbv-for-sale-with-g-168492514231.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,Beautifully designed 1BR in Anvaya Cove,"Mabayo, Morong","₱ 16,890,000",https://www.lamudi.com.ph/beautifully-designed-1br-in-anvaya-cove-167680470335.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"For Sale 1BR Condo Unit at Seabreeze Veranda Condo at Anvaya Cove, Morong ","Sabang, Morong","₱ 11,500,000",https://www.lamudi.com.ph/for-sale-1br-condo-unit-at-seabreeze-veranda-condo-at-anvaya-cove-morong.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"Camaya Coast 2 BR Beach Villa condo for sale, with seaview and roof deck","Biaan, Mariveles","₱ 7,000,000",https://www.lamudi.com.ph/camaya-coast-2-br-beach-villa-condo-for-sale-with-16686951721.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"For Sale: 36sqm Studio Unit at Camaya Coast Golf Villas, Mariveles, Bataan","Biaan, Mariveles","₱ 5,750,000",https://www.lamudi.com.ph/for-sale-condo-in-camaya-coast-golf-villas-166783103277.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,For Sale Golf Villa 2 Bedroom Condo Unit at Camaya Coast Golf Villas,"Biaan, Mariveles","₱ 5,000,000",https://www.lamudi.com.ph/for-sale-golf-villa-2-bedroom-condo-unit-at-camaya-16587389677.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"Soon in Balanga Bataan, Singaporean inspire Verida Tower Condominium and Resort","Cupang Proper, Balanga","₱ 5,812,000",https://www.lamudi.com.ph/soon-in-balanga-bataan-singaporean-inspire-verida-166738080656.html,Bataan,Mariveles Bataan,,POINT (120.4846583 14.4520962)
Buy,Condominium,"For Sale: 76 sqm with 2 Bedroom at Camaya Coast Golf Villas in Mariveles, Bataan","Biaan, Mariveles","₱ 9,500,000",https://www.lamudi.com.ph/for-sale-76-sqm-with-2-bedroom-at-camaya-coast-golf-villas-in-mariveles-bataan.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,preselling condo villas (studio type),"Camaya, Mariveles","₱ 5,500,000",https://www.lamudi.com.ph/preselling-condo-villas-studio-type-166753526444.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"Selling low, 1Bedroom Condo in Anvaya Cove","Mabayo, Morong","₱ 11,500,000",https://www.lamudi.com.ph/selling-low-1bedroom-condo-in-anvaya-cove.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,preselling condo villas (76 2br),"Biaan, Mariveles","₱ 9,000,000",https://www.lamudi.com.ph/preselling-condo-villas-76-2br-166753549958.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"FS: Pre-Selling 36sqm Studio Type Condo Unit at Golf Villas, Mariveles, Bataan","Biaan, Mariveles","₱ 5,750,000",https://www.lamudi.com.ph/for-sale-pre-selling-golf-villas-limited-units-onl-166769526893.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"Camaya Coast Golf Villas I 2 Bedroom Unit For Sale in Mariveles City, Bataan","Biaan, Mariveles","₱ 9,850,000",https://www.lamudi.com.ph/camaya-coast-golf-villas-i-2-bedroom-unit-for-sale-166260371979.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"Camaya Coast Golf Villas I Studio Condo Unit For Sale in Mariveles City, Bataan","Biaan, Mariveles","₱ 5,750,000",https://www.lamudi.com.ph/camaya-coast-golf-villas-i-studio-condo-unit-for-s-166260401824.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,1 bedroom condo unit anvaya cove sea breeze for sale,"Sabang, Morong","₱ 12,500,000",https://www.lamudi.com.ph/1-bedroom-condo-unit-anvaya-cove-sea-breeze-for-sa-168497725027.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"For Sale 1BR Condo Unit at Seabreeze Veranda Condo at Anvaya Cove, Morong ","Sabang, Morong","₱ 11,500,000",https://www.lamudi.com.ph/for-sale-1br-condo-unit-at-seabreeze-veranda-condo-at-anvaya-cove-morong.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"167 SQM. 2BR Townhouse / Seascape Ridge at Anvaya Cove, Morong Bataan","Sabang, Morong","₱ 22,500,000",https://www.lamudi.com.ph/167-sqm-2br-townhouse-seascape-ridge-at-anvaya-cov-166757759327.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"167 sqm 2BR Seascape Ridge with Beach Club Share at Anvaya Cove, Morong For Sale","Sabang, Morong","₱ 22,500,000",https://www.lamudi.com.ph/167-sqm-2br-seascape-ridge-with-beach-club-share-a-167504809682.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,For Sale Golf Villa 2 Bedroom Condo Unit at Camaya Coast Golf Villas,"Biaan, Mariveles","₱ 5,000,000",https://www.lamudi.com.ph/for-sale-golf-villa-2-bedroom-condo-unit-at-camaya-16587389677.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,Camaya Coast Golf Villa 2 bedroom for sale,"Biaan, Mariveles","₱ 5,500,000",https://www.lamudi.com.ph/camaya-coast-golf-villa-2-bedroom-for-sale.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"Pre-selling Studio Unit w Balcony at Camaya Coast Golf Villas, Mariveles, Bataan","Biaan, Mariveles",Contact agent for price,https://www.lamudi.com.ph/pre-selling-studio-unit-w-balcony-at-camaya-coast-166554206710.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"Camaya Coast Golf Villa/Condominium In Mariveles, Bataan (Golf Course)","Biaan, Mariveles","₱ 5,500,000",https://www.lamudi.com.ph/camaya-coast-golf-villa-condominium-in-mariveles-b-165942131132.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"Condominium For SALE Subic Bay Freeport Zone, Olongapo City","New Kalalake, Olongapo","₱ 2,200,000",https://www.lamudi.com.ph/condominium-for-sale-subic-bay-freeport-zone-olong-167815396218.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,Spacious 2 Bedroom loft for sale,"Wawandue, Subic","₱ 8,000,000",https://www.lamudi.com.ph/spacious-2-bedroom-loft-for-sale.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,Subic Bay Freeport Zone Condo Unit with Parking for rush sale at Olongapo,"Santa Rita, Olongapo","₱ 9,200,000",https://www.lamudi.com.ph/subic-bay-freeport-zone-condo-unit-with-parking-fo-167783055624.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,Camella Condo Homes  Subic ,"Aningway Sacatihan, Subic","₱ 2,800,000",https://www.lamudi.com.ph/camella-condo-homes-subic.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,1 bedroom amenity view regular cut condo for sale in malolos bulacan,"Longos, Malolos","₱ 6,869,000",https://www.lamudi.com.ph/1-bedroom-amenity-view-regular-cut-condo-for-sale-168250127320.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,1 bedroom condo tree line view corner unit for sale at malolos city bulacan,"Longos, Malolos","₱ 6,937,000",https://www.lamudi.com.ph/1-bedroom-condo-tree-line-view-corner-unit-for-sal-16824999463.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,1 bedroom tree line view regular cut condo for sale in malolos bulacan,"Longos, Malolos","₱ 6,857,000",https://www.lamudi.com.ph/1-bedroom-tree-line-view-regular-cut-condo-for-sal-16825008137.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,1 bedroom amenity view corner unit condo for sale at malolos Bulacan,"Longos, Malolos","₱ 6,950,000",https://www.lamudi.com.ph/1-bedroom-amenity-view-corner-unit-condo-for-sale-168308701966.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"First Condo in Malolos City, Bulacan - Studio Condo unit for sale","Longos, Malolos",Contact agent for price,https://www.lamudi.com.ph/first-condo-in-malolos-city-bulacan-studio-condo-u-168223673353.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,Condominium at Monte Carlo Towers in Malolos Bulacan for Sale,"Longos, Malolos","₱ 6,809,000",https://www.lamudi.com.ph/condominium-at-monte-carlo-towers-in-malolos-bulac-167776724765.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,1 Bedroom Monte Carlo Towers First Ever Smart Condominium in Malolos Bulacan,"Longos, Malolos","₱ 7,096,000",https://www.lamudi.com.ph/1-bedroom-monte-carlo-towers-first-ever-smart-cond-167774579889.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,First Ever Condominium in The Premier Enterprise Megacity in Bulacan-JV2,"Longos, Malolos","₱ 6,548,000",https://www.lamudi.com.ph/first-ever-condominium-in-the-premier-enterprise-m-167790580057.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,First Ever Condominium in The Premier Enterprise Megacity in Bulacan-JV2,"Longos, Malolos","₱ 8,434,000",https://www.lamudi.com.ph/first-ever-condominium-in-the-premier-enterprise-m-167790598646.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"For Sale Monte Carlo Towers first condominium in Malolos, Bulacan","Longos, Malolos","₱ 6,830,000",https://www.lamudi.com.ph/monte-carlo-towers-first-condominium-in-malolos-bu-167291451943.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"Pre-selling Studio Unit For Sale at Monte Carlo Towers, Malolos, Bulacan","Longos, Malolos","₱ 6,700,000",https://www.lamudi.com.ph/provence-vista-estate-montecarlo-condo-residence-f-166817233893.html,Bataan,Mariveles Bataan,"Mariveles, Bataan",POINT (120.430798 14.479653)
Buy,Condominium,"1-Bedroom Beach Condo for Sale in Seafront Residences (Seafront Villas), San Juan, Batangas - with Special Offer","Calubcub II, San Juan","₱ 8,100,000",https://www.lamudi.com.ph/1-bedroom-beach-condo-for-sale-in-seafront-residences-seafront-villas-san-juan-batangas-with-special-offer.html,Batangas,San Juan Batangas,San Juan - Laiya Rd.  ,POINT (121.376174 13.726231)
